CLUTCH_NUMBER	DATA_EGGS_FOUND	COLOR	MALE	FEMALE	REGION	POPULATION	TEMPERATURE	TANK	ROOM	CLUTCH_ORDER	DAYS_IN_TREATMENT	DATE_EGGS_LAST_CHECKED	SAMPLE	EGG_SIZE	IMAGE	NOTES	
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	4	0.046	IMG_8769		
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	5	0.051	IMG_8769		
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	6	0.044	IMG_8769		
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	7	0.054	IMG_8769		
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	8	0.047	IMG_8769		
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	9	0.048	IMG_8769		
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	10	0.055	IMG_8769		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	1	0.042	IMG_8774		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	2	0.04	IMG_8774		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	3	0.041	IMG_8774		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	4	0.048	IMG_8774		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	5	0.039	IMG_8774		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	6	0.035	IMG_8774		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	7	0.038	IMG_8774		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	8	0.044	IMG_8774		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	9	0.047	IMG_8774		
112	1/03/2023	white	CARL354	CARL355	core	Arlington Reef	27	124	3	4	104	28/02/2023	10	0.048	IMG_8774		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	1	0.04	IMG_8782		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	2	0.05	IMG_8782		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	3	0.042	IMG_8782		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	4	0.055	IMG_8782		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	5	0.047	IMG_8782		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	6	0.05	IMG_8782		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	7	0.046	IMG_8782		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	8	0.051	IMG_8782		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	9	0.051	IMG_8782		
113	3/03/2023	white	CPRE558	CPRE526	core	Pretty Patches	28.5	30	2	1	105	2/03/2023	10	0.05	IMG_8782		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	1	0.048	IMG_8905		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	2	0.036	IMG_8905		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	3	0.043	IMG_8905		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	4	0.044	IMG_8905		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	5	0.046	IMG_8905		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	6	0.043	IMG_8905		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	7	0.04	IMG_8905		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	8	0.045	IMG_8905		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	9	0.039	IMG_8905		
114	4/03/2023	white	CSUD310	CSUD306	core	Sudbury Reef	30	255	3	3	106	3/03/2023	10	0.051	IMG_8905		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	1	0.028	IMG_8911		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	2	0.029	IMG_8911		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	3	0.025	IMG_8911		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	4	0.025	IMG_8911		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	5	0.024	IMG_8911		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	6	0.028	IMG_8911		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	7	0.023	IMG_8911		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	8	0.033	IMG_8911		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	9	0.027	IMG_8911		
115	6/03/2023	white	CPRE391	CPRE390	core	Pretty Patches	30	204	3	2	109	5/03/2023	10	0.029	IMG_8911		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	1	0.049	IMG_8914		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	2	0.061	IMG_8914		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	3	0.059	IMG_8914		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	4	0.066	IMG_8914		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	5	0.056	IMG_8914		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	6	0.053	IMG_8914		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	7	0.054	IMG_8914		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	8	0.055	IMG_8914		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	9	0.052	IMG_8914		
116	6/03/2023	white	CVLA102	CVLA466	core	Vlassof Cay	27	149	3	1	109	5/03/2023	10	0.053	IMG_8914		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	1	0.045	IMG_8917		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	2	0.041	IMG_8917		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	3	0.044	IMG_8917		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	4	0.039	IMG_8917		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	5	0.043	IMG_8917		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	6	0.035	IMG_8917		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	7	0.037	IMG_8917		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	8	0.043	IMG_8917		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	9	0.047	IMG_8917		
117	7/03/2023	white	CVLA498	CVLA493	core	Vlassof Cay	30	264	3	1	110	6/03/2023	10	0.047	IMG_8917		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	1	NA	NO PHOTO 		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	2	NA	NO PHOTO 		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	3	NA	NO PHOTO 		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	4	NA	NO PHOTO 		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	5	NA	NO PHOTO 		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	6	NA	NO PHOTO 		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	7	NA	NO PHOTO 		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	8	NA	NO PHOTO 		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	9	NA	NO PHOTO 		
118	7/03/2023	black	CPRE372	CPRE209	core	Pretty Patches	27	168	3	3	110	6/03/2023	10	NA	NO PHOTO 		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	1	0.038	IMG_8948		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	2	0.031	IMG_8948		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	3	0.043	IMG_8948		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	4	0.048	IMG_8948		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	5	0.04	IMG_8948		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	6	0.04	IMG_8948		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	7	0.047	IMG_8948		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	8	0.042	IMG_8948		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	9	0.042	IMG_8948		
119	10/03/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	2	113	9/03/2023	10	0.042	IMG_8948		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	1	0.047	IMG_8949		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	2	0.04	IMG_8949		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	3	0.04	IMG_8949		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	4	0.046	IMG_8949		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	5	0.053	IMG_8949		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	6	0.054	IMG_8949		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	7	0.046	IMG_8949		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	8	0.054	IMG_8949		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	9	0.059	IMG_8949		
120	11/03/2023	white	CPRE550	CPRE533	core	Pretty Patches	28.5	53	2	1	114	10/03/2023	10	0.051	IMG_8949		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	1	0.039	IMG_8956		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	2	0.034	IMG_8956		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	3	0.027	IMG_8956		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	4	0.039	IMG_8956		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	5	0.041	IMG_8956		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	6	0.034	IMG_8956		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	7	0.038	IMG_8956		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	8	0.039	IMG_8956		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	9	0.04	IMG_8956		
121	14/03/2023	white	CARL242	CARL245	core	Arlington Reef	28.5	232	3	1	117	13/03/2023	10	0.043	IMG_8956		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	1	0.042	IMG_8957		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	2	0.046	IMG_8957		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	3	0.049	IMG_8957		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	4	0.04	IMG_8957		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	5	0.043	IMG_8957		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	6	0.048	IMG_8957		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	7	0.042	IMG_8957		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	8	0.044	IMG_8957		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	9	0.04	IMG_8957		
122	14/03/2023	white	CARL230	CARL235	core	Arlington Reef	27	253	3	2	117	13/03/2023	10	0.046	IMG_8957		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	1	0.041	IMG_8964		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	2	0.051	IMG_8964		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	3	0.045	IMG_8964		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	4	0.05	IMG_8964		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	5	0.048	IMG_8964		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	6	0.046	IMG_8964		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	7	0.051	IMG_8964		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	8	0.048	IMG_8964		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	9	0.052	IMG_8964		
123	14/03/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	4	117	13/03/2023	10	0.055	IMG_8964		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	1	0.047	IMG_8980		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	2	0.037	IMG_8980		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	3	0.037	IMG_8980		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	4	0.036	IMG_8980		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	5	0.044	IMG_8980		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	6	0.04	IMG_8980		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	7	0.043	IMG_8980		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	8	0.045	IMG_8980		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	9	0.049	IMG_8980		
124	18/03/2023	white	CSUD312	CSUD304	core	Sudbury Reef	30	161	3	2	120	17/03/2023	10	0.038	IMG_8980		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	1	0.042	IMG_9040		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	2	0.04	IMG_9040		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	3	0.039	IMG_9040		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	4	0.037	IMG_9040		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	5	0.04	IMG_9040		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	6	0.044	IMG_9040		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	7	0.047	IMG_9040		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	8	0.044	IMG_9040		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	9	0.05	IMG_9040		
125	20/03/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	2	122	19/03/2023	10	0.046	IMG_9040		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	1	0.042	IMG_9050		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	2	0.041	IMG_9050		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	3	0.042	IMG_9050		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	4	0.038	IMG_9050		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	5	0.04	IMG_9050		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	6	0.039	IMG_9050		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	7	0.043	IMG_9050		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	8	0.041	IMG_9050		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	9	0.044	IMG_9050		
126	21/03/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	2	90	20/03/2023	10	0.038	IMG_9050		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	1	0.043	IMG_9052		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	2	0.041	IMG_9052		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	3	0.048	IMG_9052		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	4	0.039	IMG_9052		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	5	0.04	IMG_9052		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	6	0.037	IMG_9052		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	7	0.041	IMG_9052		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	8	0.041	IMG_9052		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	9	0.049	IMG_9052		
127	21/03/2023	white	NA	CVLA044	core	Vlassof Cay	30	212	3	1	123	NA	10	0.042	IMG_9052		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	1	0.042	IMG_9081		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	2	0.038	IMG_9081		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	3	0.041	IMG_9081		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	4	0.039	IMG_9081		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	5	0.039	IMG_9081		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	6	0.038	IMG_9081		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	7	0.045	IMG_9081		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	8	0.038	IMG_9081		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	9	0.034	IMG_9081		
128	22/03/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	2	124	21/03/2023	10	0.038	IMG_9081		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	1	0.061	IMG_9122		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	2	0.05	IMG_9122		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	3	0.057	IMG_9122		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	4	0.058	IMG_9122		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	5	0.053	IMG_9122		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	6	0.042	IMG_9122		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	7	0.05	IMG_9122		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	8	0.054	IMG_9122		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	9	0.044	IMG_9122		
129	26/03/2023	white	CVLA486	CVLA463	core	Vlassof Cay	27	270	3	1	130	25/03/2023	10	0.054	IMG_9122		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	1	0.058	IMG_9204		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	2	0.059	IMG_9204		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	3	0.058	IMG_9204		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	4	0.059	IMG_9204		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	5	0.057	IMG_9204		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	6	0.056	IMG_9204		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	7	0.064	IMG_9204		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	8	0.055	IMG_9204		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	9	0.062	IMG_9204		
130	30/03/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	3	133	29/03/2023	10	0.064	IMG_9204		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	1	0.048	IMG_9238		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	2	0.044	IMG_9238		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	3	0.045	IMG_9238		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	4	0.046	IMG_9238		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	5	0.036	IMG_9238		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	6	0.047	IMG_9238		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	7	0.041	IMG_9238		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	8	0.039	IMG_9238		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	9	0.038	IMG_9238		
131	31/03/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	2	134	30/03/2023	10	0.042	IMG_9238		
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	1	0.049	IMG_9249		
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	2	0.051	IMG_9249		
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	3	0.044	IMG_9249		
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	4	0.045	IMG_9249		
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	5	0.05	IMG_9249		
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	6	0.05	IMG_9249		
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	7	0.047	IMG_9249		
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	8	0.049	IMG_9249		
132	2/04/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	2	136	1/04/2023	9	0.045	IMG_9249		
