X,exp_date,sampleID,clutch_number,reef.abbrv,tank,dev.temp,replicate,system,chamber,rep,male,female,region,population,male_standard_length,male_mass,female_standard_length,female_mass,male_lat,male_long,female_lat,female_long,clutch_order,days_in_treatment,egg_count,date_of_hatch,hatching_time,hatching_success,intercept_b0,slope_b1,rsq,row,endrow,time,time_lag_sec,time_lag_min,endtime,oxy,endoxy,rate.input,rank,rate,oxy.unit,time.unit,volume,mass,area,S,t,P,rate.abs,rate.m.spec,rate.a.spec,output.unit,rate.output,rate.output2,Temperature,age
5,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,5,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,209.5535188,-0.025026478,0.994,1662,1782,4458.22,1599.96,26.666,4578.25,97.883,94.798,-0.024410607,1,-0.024410607,%Air,sec,0.0716,0.0014248,NA,37,30.218,1.019,-0.387893001,-272.2438245,NA,mgO2/hr/kg,272.2438245,0.387893001,30.218,126
6,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,6,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,227.1945446,-0.026662392,0.995,2062,2182,4858.22,1999.96,33.33266667,4978.22,97.672,94.569,-0.025903651,1,-0.025903651,%Air,sec,0.0716,0.0014248,NA,37,30.196,1.019,-0.41176036,-288.9951992,NA,mgO2/hr/kg,288.9951992,0.41176036,30.196,126
7,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,8,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,236.9245296,-0.024530199,0.957,2862,2982,5658.22,2799.96,46.666,5778.22,97.791,94.706,-0.02348571,1,-0.02348571,%Air,sec,0.0716,0.0014248,NA,37,30.235,1.019,-0.3730964,-261.858787,NA,mgO2/hr/kg,261.858787,0.3730964,30.235,126
8,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,9,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,359.1825973,-0.043129027,0.985,3262,3382,6058.22,3199.96,53.33266667,6178.22,97.668,92.595,-0.041941664,1,-0.041941664,%Air,sec,0.0716,0.0014248,NA,37,30.336,1.019,-0.665233788,-466.8962574,NA,mgO2/hr/kg,466.8962574,0.665233788,30.336,126
9,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,10,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,276.8485721,-0.027590686,0.988,3662,3782,6458.22,3599.96,59.99933333,6578.22,98.505,95.167,-0.026260449,1,-0.026260449,%Air,sec,0.0716,0.0014248,NA,37,30.451,1.019,-0.415764812,-291.8057354,NA,mgO2/hr/kg,291.8057354,0.415764812,30.451,126
10,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,11,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,280.9479781,-0.026650395,0.991,4062,4182,6858.24,3999.98,66.66633333,6978.22,98.136,94.731,-0.02517728,1,-0.02517728,%Air,sec,0.0716,0.0014248,NA,37,30.57,1.019,-0.39787383,-279.248898,NA,mgO2/hr/kg,279.248898,0.39787383,30.57,126
11,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,12,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,327.1336682,-0.031499152,0.979,4462,4582,7258.22,4399.96,73.33266667,7378.22,98.375,94.734,-0.029883166,1,-0.029883166,%Air,sec,0.0716,0.0014248,NA,37,30.687,1.019,-0.47137766,-330.8377736,NA,mgO2/hr/kg,330.8377736,0.47137766,30.687,126
12,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,13,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,367.1634629,-0.035066997,0.992,4862,4982,7658.22,4799.96,79.99933333,7778.22,98.319,94.382,-0.033308137,1,-0.033308137,%Air,sec,0.0716,0.0014248,NA,37,30.791,1.019,-0.524551128,-368.1577262,NA,mgO2/hr/kg,368.1577262,0.524551128,30.791,126
13,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,15,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,427.7974577,-0.038954824,0.992,5662,5782,8458.22,5599.96,93.33266667,8578.22,97.959,93.757,-0.036910216,1,-0.036910216,%Air,sec,0.0716,0.0014248,NA,37,30.99,1.019,-0.579479316,-406.7092337,NA,mgO2/hr/kg,406.7092337,0.579479316,30.99,126
14,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,16,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,369.6897605,-0.030639892,0.987,6062,6182,8858.22,5999.96,99.99933333,8978.22,98.068,94.278,-0.02845241,1,-0.02845241,%Air,sec,0.0716,0.0014248,NA,37,31.096,1.019,-0.445958869,-312.9975219,NA,mgO2/hr/kg,312.9975219,0.445958869,31.096,126
15,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,17,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,471.3697987,-0.040256273,0.981,6462,6582,9258.22,6399.96,106.666,9378.22,98.338,93.798,-0.037925917,1,-0.037925917,%Air,sec,0.0716,0.0014248,NA,37,31.189,1.019,-0.593587579,-416.6111587,NA,mgO2/hr/kg,416.6111587,0.593587579,31.189,126
16,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,18,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,386.9588761,-0.029863421,0.99,6862,6982,9658.22,6799.96,113.3326667,9778.22,98.582,94.739,-0.02739019,1,-0.02739019,%Air,sec,0.0716,0.0014248,NA,37,31.306,1.019,-0.42791351,-300.3323345,NA,mgO2/hr/kg,300.3323345,0.42791351,31.306,126
17,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,19,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,380.6152159,-0.028027334,0.992,7262,7382,10058.22,7199.96,119.9993333,10178.22,98.578,95.226,-0.025411229,1,-0.025411229,%Air,sec,0.0716,0.0014248,NA,37,31.413,1.019,-0.396339376,-278.1719372,NA,mgO2/hr/kg,278.1719372,0.396339376,31.413,126
18,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,20,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,389.8135461,-0.027830145,0.994,7662,7782,10458.22,7599.96,126.666,10578.22,98.613,95.24,-0.025071166,1,-0.025071166,%Air,sec,0.0716,0.0014248,NA,37,31.522,1.019,-0.390377031,-273.9872478,NA,mgO2/hr/kg,273.9872478,0.390377031,31.522,126
19,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,21,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,415.0897171,-0.0291235,0.99,8062,8182,10858.22,7999.96,133.3326667,10978.22,98.737,95.536,-0.026221647,1,-0.026221647,%Air,sec,0.0716,0.0014248,NA,37,31.656,1.019,-0.407447255,-285.9680341,NA,mgO2/hr/kg,285.9680341,0.407447255,31.656,126
20,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,22,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,376.122834,-0.024657844,0.994,8462,8582,11258.22,8399.96,139.9993333,11378.22,98.595,95.684,-0.021613117,1,-0.021613117,%Air,sec,0.0716,0.0014248,NA,37,31.777,1.019,-0.33521159,-235.2692235,NA,mgO2/hr/kg,235.2692235,0.33521159,31.777,126
21,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,23,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,314.2075638,-0.018514808,0.971,8862,8982,11658.22,8799.96,146.666,11778.22,98.348,95.792,-0.015327207,1,-0.015327207,%Air,sec,0.0716,0.0014248,NA,37,31.855,1.019,-0.237434192,-166.6438739,NA,mgO2/hr/kg,166.6438739,0.237434192,31.855,126
22,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,24,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,328.0706178,-0.018983126,0.97,9262,9382,12058.22,9199.96,153.3326667,12178.22,98.997,96.446,-0.01565265,1,-0.01565265,%Air,sec,0.0716,0.0014248,NA,37,31.983,1.019,-0.241999033,-169.8477212,NA,mgO2/hr/kg,169.8477212,0.241999033,31.983,126
23,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,25,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,323.6762591,-0.018056091,0.984,9662,9782,12458.22,9599.96,159.9993333,12578.22,98.708,96.487,-0.014582742,1,-0.014582742,%Air,sec,0.0716,0.0014248,NA,37,32.085,1.019,-0.225104929,-157.9905456,NA,mgO2/hr/kg,157.9905456,0.225104929,32.085,126
24,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,26,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,502.6090401,-0.031389615,0.994,10062,10182,12858.22,9999.96,166.666,12978.22,98.855,95.329,-0.027773391,1,-0.027773391,%Air,sec,0.0716,0.0014248,NA,37,32.193,1.019,-0.428011802,-300.4013208,NA,mgO2/hr/kg,300.4013208,0.428011802,32.193,126
25,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,27,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,414.3347034,-0.023812979,0.985,10462,10582,13258.22,10399.96,173.3326667,13378.22,98.543,95.765,-0.020053881,1,-0.020053881,%Air,sec,0.0716,0.0014248,NA,37,32.297,1.019,-0.308555876,-216.5608339,NA,mgO2/hr/kg,216.5608339,0.308555876,32.297,126
26,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,28,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,421.8710224,-0.023686964,0.985,10862,10982,13658.22,10799.96,179.9993333,13778.22,98.258,95.479,-0.019784992,1,-0.019784992,%Air,sec,0.0716,0.0014248,NA,37,32.406,1.019,-0.303911773,-213.3013564,NA,mgO2/hr/kg,213.3013564,0.303911773,32.406,126
27,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,29,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,512.8642379,-0.029455595,0.971,11262,11382,14058.22,11199.96,186.666,14178.22,98.442,95.118,-0.025410749,1,-0.025410749,%Air,sec,0.0716,0.0014248,NA,37,32.493,1.019,-0.389809257,-273.5887539,NA,mgO2/hr/kg,273.5887539,0.389809257,32.493,126
28,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,30,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,449.5372807,-0.024266224,0.973,11662,11782,14458.22,11599.96,193.3326667,14578.22,98.386,95.551,-0.020078504,1,-0.020078504,%Air,sec,0.0716,0.0014248,NA,37,32.626,1.019,-0.307386777,-215.7402984,NA,mgO2/hr/kg,215.7402984,0.307386777,32.626,126
29,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,31,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,431.0643847,-0.022387793,0.991,12062,12182,14858.22,11999.96,199.9993333,14978.22,98.337,95.803,-0.018057198,1,-0.018057198,%Air,sec,0.0716,0.0014248,NA,37,32.721,1.019,-0.276042472,-193.7412074,NA,mgO2/hr/kg,193.7412074,0.276042472,32.721,126
30,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,32,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,497.505656,-0.026156368,0.981,12462,12582,15258.22,12399.96,206.666,15378.22,98.13,94.863,-0.021682899,1,-0.021682899,%Air,sec,0.0716,0.0014248,NA,37,32.804,1.019,-0.331050724,-232.3489082,NA,mgO2/hr/kg,232.3489082,0.331050724,32.804,126
31,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,33,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,455.8593435,-0.022837759,0.985,12862,12982,15658.22,12799.96,213.3326667,15778.22,98.226,95.39,-0.018221416,1,-0.018221416,%Air,sec,0.0716,0.0014248,NA,37,32.908,1.019,-0.277762121,-194.9481478,NA,mgO2/hr/kg,194.9481478,0.277762121,32.908,126
32,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,34,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,444.5617242,-0.021553458,0.994,13262,13382,16058.22,13199.96,219.9993333,16178.23,98.335,95.727,-0.016794239,1,-0.016794239,%Air,sec,0.0716,0.0014248,NA,37,33.028,1.019,-0.255540885,-179.3521094,NA,mgO2/hr/kg,179.3521094,0.255540885,33.028,126
33,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,35,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,526.4753407,-0.025996247,0.985,13662,13782,16458.22,13599.96,226.666,16578.22,98.299,95.336,-0.021094156,1,-0.021094156,%Air,sec,0.0716,0.0014248,NA,37,33.135,1.019,-0.320448336,-224.9075913,NA,mgO2/hr/kg,224.9075913,0.320448336,33.135,126
34,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,36,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,566.8164858,-0.027789561,0.978,14062,14182,16858.22,13999.96,233.3326667,16978.22,98.114,94.782,-0.022744596,1,-0.022744596,%Air,sec,0.0716,0.0014248,NA,37,33.264,1.019,-0.344846874,-242.0317759,NA,mgO2/hr/kg,242.0317759,0.344846874,33.264,126
35,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,37,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,762.5997612,-0.038485646,0.973,14462,14582,17258.22,14399.96,239.9993333,17378.22,98.065,93.584,-0.033297806,1,-0.033297806,%Air,sec,0.0716,0.0014248,NA,37,33.399,1.019,-0.503822833,-353.6095124,NA,mgO2/hr/kg,353.6095124,0.503822833,33.399,126
36,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,38,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,557.0945318,-0.025984839,0.984,14862,14982,17658.22,14799.96,246.666,17778.22,97.895,95.095,-0.020654126,1,-0.020654126,%Air,sec,0.0716,0.0014248,NA,37,33.498,1.019,-0.312047215,-219.0112405,NA,mgO2/hr/kg,219.0112405,0.312047215,33.498,126
37,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,39,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,532.5705841,-0.024079935,0.981,15262,15382,18058.22,15199.96,253.3326667,18178.22,98.199,94.716,-0.018606347,1,-0.018606347,%Air,sec,0.0716,0.0014248,NA,37,33.563,1.019,-0.280833612,-197.1038827,NA,mgO2/hr/kg,197.1038827,0.280833612,33.563,126
38,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,40,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,484.7475501,-0.020953854,0.986,15662,15782,18458.22,15599.96,259.9993333,18578.22,98.066,95.222,-0.015337392,1,-0.015337392,%Air,sec,0.0716,0.0014248,NA,37,33.663,1.019,-0.231145513,-162.2301467,NA,mgO2/hr/kg,162.2301467,0.231145513,33.663,126
39,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,41,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,559.3142762,-0.024444399,0.989,16062,16182,18858.22,15999.96,266.666,18978.22,98.168,95.505,-0.018685062,1,-0.018685062,%Air,sec,0.0716,0.0014248,NA,37,33.782,1.019,-0.281093745,-197.2864574,NA,mgO2/hr/kg,197.2864574,0.281093745,33.782,126
40,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,42,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,586.6943174,-0.025380789,0.982,16462,16582,19258.22,16399.96,273.3326667,19378.22,97.884,95.026,-0.019478578,1,-0.019478578,%Air,sec,0.0716,0.0014248,NA,37,33.906,1.019,-0.292485969,-205.2821232,NA,mgO2/hr/kg,205.2821232,0.292485969,33.906,126
41,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,43,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,426.9649332,-0.016752107,0.994,16862,16982,19658.22,16799.96,279.9993333,19778.22,97.625,95.59,-0.010707022,1,-0.010707022,%Air,sec,0.0716,0.0014248,NA,37,33.994,1.019,-0.160562146,-112.6910064,NA,mgO2/hr/kg,112.6910064,0.160562146,33.994,126
42,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,44,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,553.0551529,-0.022718148,0.996,17262,17382,20058.22,17199.96,286.666,20178.22,97.367,94.526,-0.016530189,1,-0.016530189,%Air,sec,0.0716,0.0014248,NA,37,34.093,1.019,-0.247518683,-173.7217031,NA,mgO2/hr/kg,173.7217031,0.247518683,34.093,126
43,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,45,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,685.3993384,-0.028717613,0.982,17662,17782,20458.22,17599.96,293.3326667,20578.22,97.727,94.199,-0.02238678,1,-0.02238678,%Air,sec,0.0716,0.0014248,NA,37,34.196,1.019,-0.334697307,-234.9082731,NA,mgO2/hr/kg,234.9082731,0.334697307,34.196,126
44,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,46,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,686.7292788,-0.028233966,0.962,18062,18182,20858.22,17999.96,299.9993333,20978.22,97.536,94.287,-0.021760258,1,-0.021760258,%Air,sec,0.0716,0.0014248,NA,37,34.351,1.019,-0.324577558,-227.8056979,NA,mgO2/hr/kg,227.8056979,0.324577558,34.351,126
45,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,47,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,625.5743879,-0.024801077,0.977,18462,18582,21258.22,18399.96,306.666,21378.22,98.059,95.171,-0.018184496,1,-0.018184496,%Air,sec,0.0716,0.0014248,NA,37,34.412,1.019,-0.270994334,-190.1981567,NA,mgO2/hr/kg,190.1981567,0.270994334,34.412,126
46,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,48,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,542.0138604,-0.020486587,0.965,18862,18982,21658.22,18799.96,313.3326667,21778.22,98.139,95.386,-0.013727132,1,-0.013727132,%Air,sec,0.0716,0.0014248,NA,37,34.52,1.019,-0.20423924,-143.345901,NA,mgO2/hr/kg,143.345901,0.20423924,34.52,126
47,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,50,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,805.0378248,-0.031443775,0.991,19662,19782,22458.22,19599.96,326.666,22578.22,98.711,95.18,-0.024398571,1,-0.024398571,%Air,sec,0.0716,0.0014248,NA,37,34.727,1.019,-0.361897236,-253.9986218,NA,mgO2/hr/kg,253.9986218,0.361897236,34.727,126
48,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,51,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,718.2834913,-0.027086332,0.975,20062,20182,22858.22,19999.96,333.3326667,22978.22,99.098,96.155,-0.019898254,1,-0.019898254,%Air,sec,0.0716,0.0014248,NA,37,34.863,1.019,-0.294549362,-206.7303214,NA,mgO2/hr/kg,206.7303214,0.294549362,34.863,126
49,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,52,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,579.3534736,-0.020649336,0.994,20462,20582,23258.22,20399.96,339.9993333,23378.22,99.094,96.616,-0.013318384,1,-0.013318384,%Air,sec,0.0716,0.0014248,NA,37,34.985,1.019,-0.196792408,-138.1193205,NA,mgO2/hr/kg,138.1193205,0.196792408,34.985,126
50,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,54,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,782.5106978,-0.028379258,0.981,21262,21382,24058.22,21199.96,353.3326667,24178.22,99.442,96.1,-0.020762557,1,-0.020762557,%Air,sec,0.0716,0.0014248,NA,37,35.202,1.019,-0.305802887,-214.6286406,NA,mgO2/hr/kg,214.6286406,0.305802887,35.202,126
51,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,55,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,666.7448961,-0.023204491,0.985,21662,21782,24458.22,21599.96,359.9993333,24578.22,98.964,96.207,-0.015444916,1,-0.015444916,%Air,sec,0.0716,0.0014248,NA,37,35.278,1.019,-0.227226052,-159.4792617,NA,mgO2/hr/kg,159.4792617,0.227226052,35.278,126
52,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,57,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,913.5366111,-0.032226121,0.99,22462,22582,25258.22,22399.96,373.3326667,25378.22,99.43,95.804,-0.024180798,1,-0.024180798,%Air,sec,0.0716,0.0014248,NA,37,35.514,1.019,-0.354511,-248.8145706,NA,mgO2/hr/kg,248.8145706,0.354511,35.514,126
54,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,60,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,855.1035356,-0.028556449,0.991,23662,23782,26458.22,23599.96,393.3326667,26578.22,99.385,95.986,-0.020082503,1,-0.020082503,%Air,sec,0.0716,0.0014248,NA,37,36.043,1.019,-0.292144532,-205.0424844,NA,mgO2/hr/kg,205.0424844,0.292144532,36.043,126
55,16/06/2023,"89.LCKM.246.28,5.1",89,LCKM,246,28,5,DELL,ch4,61,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,3,84,NA,10/02/2023,NA,NA,880.0157828,-0.029046356,0.979,24062,24182,26858.22,23999.96,399.9993333,26978.22,99.532,96.083,-0.020429536,1,-0.020429536,%Air,sec,0.0716,0.0014248,NA,37,36.164,1.019,-0.296666158,-208.2160011,NA,mgO2/hr/kg,208.2160011,0.296666158,36.164,126
